date,country,continent,new_cases,new_deaths,new_recovered,total_cases,total_deaths,total_recovered,active_cases,cfr,vaccination_pct
2020-11-30,Brazil,South America,6,0,5,27031,652,24594,1785,2.412,0.0
2020-12-01,Brazil,South America,7,0,6,27038,652,24600,1786,2.4114,1.0
2020-12-02,Brazil,South America,13,0,11,27051,652,24611,1788,2.4103,0.92
2020-12-03,Brazil,South America,11,0,10,27062,652,24621,1789,2.4093,0.65
2020-12-04,Brazil,South America,9,0,8,27071,652,24629,1790,2.4085,0.85
2020-12-05,Brazil,South America,8,0,7,27079,652,24636,1791,2.4078,1.36
2020-12-06,Brazil,South America,8,0,7,27087,652,24643,1792,2.4071,2.08
2020-12-07,Brazil,South America,4,0,3,27091,652,24646,1793,2.4067,0.82
2020-12-08,Brazil,South America,5,0,4,27096,652,24650,1794,2.4063,2.23
2020-12-09,Brazil,South America,7,0,6,27103,652,24656,1795,2.4056,2.83
2020-12-10,Brazil,South America,5,0,4,27108,652,24660,1796,2.4052,1.12
2020-12-11,Brazil,South America,7,0,6,27115,652,24666,1797,2.4046,1.95
2020-12-12,Brazil,South America,2,0,1,27117,652,24667,1798,2.4044,2.38
2020-12-13,Brazil,South America,4,0,3,27121,652,24670,1799,2.404,1.94
2020-12-14,Brazil,South America,7,0,6,27128,652,24676,1800,2.4034,2.69
2020-12-15,Brazil,South America,9,0,8,27137,652,24684,1801,2.4026,2.21
2020-12-16,Brazil,South America,7,0,6,27144,652,24690,1802,2.402,3.29
2020-12-17,Brazil,South America,8,0,7,27152,652,24697,1803,2.4013,2.7
2020-12-18,Brazil,South America,8,0,7,27160,652,24704,1804,2.4006,3.2
2020-12-19,Brazil,South America,3,0,2,27163,652,24706,1805,2.4003,2.79
2020-12-20,Brazil,South America,6,0,5,27169,652,24711,1806,2.3998,3.18
2020-12-21,Brazil,South America,4,0,3,27173,652,24714,1807,2.3994,4.33
2020-12-22,Brazil,South America,4,0,3,27177,652,24717,1808,2.3991,4.21
2020-12-23,Brazil,South America,10,0,9,27187,652,24726,1809,2.3982,3.7
2020-12-24,Brazil,South America,3,0,2,27190,652,24728,1810,2.3979,3.19
2020-12-25,Brazil,South America,8,0,7,27198,652,24735,1811,2.3972,2.89
2020-12-26,Brazil,South America,8,0,7,27206,652,24742,1812,2.3965,4.11
2020-12-27,Brazil,South America,7,0,6,27213,652,24748,1813,2.3959,4.08
2020-12-28,Brazil,South America,6,0,5,27219,652,24753,1814,2.3954,3.78
2020-12-29,Brazil,South America,8,0,7,27227,652,24760,1815,2.3947,4.79
2020-12-30,Brazil,South America,5,0,4,27232,652,24764,1816,2.3942,5.41
2020-12-31,Brazil,South America,6,0,5,27238,652,24769,1817,2.3937,3.88
2021-01-01,Brazil,South America,9,0,8,27247,652,24777,1818,2.3929,5.29
2021-01-02,Brazil,South America,9,0,7,27256,652,24784,1820,2.3921,4.46
2021-01-03,Brazil,South America,12,0,10,27268,652,24794,1822,2.3911,4.03
2021-01-04,Brazil,South America,9,0,8,27277,652,24802,1823,2.3903,5.66
2021-01-05,Brazil,South America,11,0,9,27288,652,24811,1825,2.3893,6.07
2021-01-06,Brazil,South America,6,0,5,27294,652,24816,1826,2.3888,4.76
2021-01-07,Brazil,South America,8,0,7,27302,652,24823,1827,2.3881,6.42
2021-01-08,Brazil,South America,10,0,8,27312,652,24831,1829,2.3872,6.5
2021-01-09,Brazil,South America,6,0,5,27318,652,24836,1830,2.3867,5.11
2021-01-10,Brazil,South America,14,0,12,27332,652,24848,1832,2.3855,6.33
2021-01-11,Brazil,South America,12,0,10,27344,652,24858,1834,2.3844,5.76
2021-01-12,Brazil,South America,9,0,8,27353,652,24866,1835,2.3837,5.84
2021-01-13,Brazil,South America,16,0,14,27369,652,24880,1837,2.3823,5.95
2021-01-14,Brazil,South America,12,0,11,27381,652,24891,1838,2.3812,5.46
2021-01-15,Brazil,South America,12,0,10,27393,652,24901,1840,2.3802,5.44
2021-01-16,Brazil,South America,12,0,10,27405,652,24911,1842,2.3791,6.55
2021-01-17,Brazil,South America,7,0,6,27412,652,24917,1843,2.3785,6.93
2021-01-18,Brazil,South America,16,0,14,27428,652,24931,1845,2.3771,6.02
2021-01-19,Brazil,South America,12,0,11,27440,652,24942,1846,2.3761,7.46
2021-01-20,Brazil,South America,17,0,15,27457,652,24957,1848,2.3746,6.23
2021-01-21,Brazil,South America,21,0,18,27478,652,24975,1851,2.3728,7.67
2021-01-22,Brazil,South America,15,0,13,27493,652,24988,1853,2.3715,6.97
2021-01-23,Brazil,South America,16,0,14,27509,652,25002,1855,2.3701,7.86
2021-01-24,Brazil,South America,11,0,10,27520,652,25012,1856,2.3692,7.43
2021-01-25,Brazil,South America,20,0,18,27540,652,25030,1858,2.3675,7.92
2021-01-26,Brazil,South America,22,0,20,27562,652,25050,1860,2.3656,6.96
2021-01-27,Brazil,South America,16,0,15,27578,652,25065,1861,2.3642,7.33
2021-01-28,Brazil,South America,23,0,21,27601,652,25086,1863,2.3622,7.55
2021-01-29,Brazil,South America,23,0,20,27624,652,25106,1866,2.3603,7.89
2021-01-30,Brazil,South America,17,0,15,27641,652,25121,1868,2.3588,8.49
2021-01-31,Brazil,South America,28,1,24,27669,653,25145,1871,2.36,8.47
2021-02-01,Brazil,South America,21,0,19,27690,653,25164,1873,2.3583,8.1
2021-02-02,Brazil,South America,31,0,29,27721,653,25193,1875,2.3556,8.6
2021-02-03,Brazil,South America,15,0,13,27736,653,25206,1877,2.3543,8.25
2021-02-04,Brazil,South America,21,0,18,27757,653,25224,1880,2.3526,8.22
2021-02-05,Brazil,South America,19,0,17,27776,653,25241,1882,2.351,9.36
2021-02-06,Brazil,South America,27,0,24,27803,653,25265,1885,2.3487,9.17
2021-02-07,Brazil,South America,31,0,28,27834,653,25293,1888,2.3461,9.94
2021-02-08,Brazil,South America,26,1,23,27860,654,25316,1890,2.3475,8.87
2021-02-09,Brazil,South America,24,0,22,27884,654,25338,1892,2.3454,9.86
2021-02-10,Brazil,South America,31,0,28,27915,654,25366,1895,2.3428,9.88
2021-02-11,Brazil,South America,29,0,26,27944,654,25392,1898,2.3404,10.47
2021-02-12,Brazil,South America,29,0,27,27973,654,25419,1900,2.338,8.76
2021-02-13,Brazil,South America,39,0,35,28012,654,25454,1904,2.3347,9.78
2021-02-14,Brazil,South America,30,1,26,28042,655,25480,1907,2.3358,9.42
2021-02-15,Brazil,South America,34,0,31,28076,655,25511,1910,2.333,10.33
2021-02-16,Brazil,South America,31,1,28,28107,656,25539,1912,2.3339,9.42
2021-02-17,Brazil,South America,30,0,27,28137,656,25566,1915,2.3314,11.11
2021-02-18,Brazil,South America,34,1,32,28171,657,25598,1916,2.3322,9.59
2021-02-19,Brazil,South America,29,0,26,28200,657,25624,1919,2.3298,10.62
2021-02-20,Brazil,South America,31,0,28,28231,657,25652,1922,2.3272,11.07
2021-02-21,Brazil,South America,27,0,24,28258,657,25676,1925,2.325,11.32
2021-02-22,Brazil,South America,35,1,32,28293,658,25708,1927,2.3257,10.43
2021-02-23,Brazil,South America,69,2,63,28362,660,25771,1931,2.3271,11.06
2021-02-24,Brazil,South America,80,2,74,28442,662,25845,1935,2.3275,10.42
2021-02-25,Brazil,South America,39,0,36,28481,662,25881,1938,2.3244,12.23
2021-02-26,Brazil,South America,54,0,49,28535,662,25930,1943,2.32,10.81
2021-02-27,Brazil,South America,72,3,66,28607,665,25996,1946,2.3246,11.27
2021-02-28,Brazil,South America,49,1,44,28656,666,26040,1950,2.3241,12.5
2021-03-01,Brazil,South America,54,1,48,28710,667,26088,1955,2.3232,10.87
2021-03-02,Brazil,South America,73,2,66,28783,669,26154,1960,2.3243,11.57
2021-03-03,Brazil,South America,81,1,76,28864,670,26230,1964,2.3212,12.84
2021-03-04,Brazil,South America,54,2,49,28918,672,26279,1967,2.3238,11.59
2021-03-05,Brazil,South America,36,0,33,28954,672,26312,1970,2.3209,12.23
2021-03-06,Brazil,South America,42,1,37,28996,673,26349,1974,2.321,12.69
2021-03-07,Brazil,South America,76,3,70,29072,676,26419,1977,2.3253,13.38
2021-03-08,Brazil,South America,78,1,71,29150,677,26490,1983,2.3225,11.67
2021-03-09,Brazil,South America,58,1,51,29208,678,26541,1989,2.3213,13.58
2021-03-10,Brazil,South America,56,0,52,29264,678,26593,1993,2.3168,12.18
2021-03-11,Brazil,South America,97,1,92,29361,679,26685,1997,2.3126,13.76
2021-03-12,Brazil,South America,95,3,87,29456,682,26772,2002,2.3153,12.81
2021-03-13,Brazil,South America,62,1,54,29518,683,26826,2009,2.3138,14.08
2021-03-14,Brazil,South America,84,1,75,29602,684,26901,2017,2.3107,13.48
2021-03-15,Brazil,South America,86,1,75,29688,685,26976,2027,2.3073,13.99
2021-03-16,Brazil,South America,109,4,102,29797,689,27078,2030,2.3123,13.52
2021-03-17,Brazil,South America,70,2,63,29867,691,27141,2035,2.3136,13.62
2021-03-18,Brazil,South America,98,3,89,29965,694,27230,2041,2.316,13.47
2021-03-19,Brazil,South America,50,0,46,30015,694,27276,2045,2.3122,14.32
2021-03-20,Brazil,South America,89,3,81,30104,697,27357,2050,2.3153,14.87
2021-03-21,Brazil,South America,52,2,46,30156,699,27403,2054,2.3179,13.61
2021-03-22,Brazil,South America,109,3,96,30265,702,27499,2064,2.3195,15.28
2021-03-23,Brazil,South America,124,4,113,30389,706,27612,2071,2.3232,13.5
2021-03-24,Brazil,South America,157,5,146,30546,711,27758,2077,2.3276,14.39
2021-03-25,Brazil,South America,67,1,59,30613,712,27817,2084,2.3258,14.42
2021-03-26,Brazil,South America,107,4,100,30720,716,27917,2087,2.3307,14.57
2021-03-27,Brazil,South America,141,3,125,30861,719,28042,2100,2.3298,15.86
2021-03-28,Brazil,South America,108,3,102,30969,722,28144,2103,2.3314,14.72
2021-03-29,Brazil,South America,67,1,61,31036,723,28205,2108,2.3296,14.8
2021-03-30,Brazil,South America,113,2,101,31149,725,28306,2118,2.3275,14.35
2021-03-31,Brazil,South America,90,1,80,31239,726,28386,2127,2.324,14.61
2021-04-01,Brazil,South America,165,2,146,31404,728,28532,2144,2.3182,16.03
2021-04-02,Brazil,South America,104,0,97,31508,728,28629,2151,2.3105,15.63
2021-04-03,Brazil,South America,113,2,104,31621,730,28733,2158,2.3086,16.12
2021-04-04,Brazil,South America,78,0,68,31699,730,28801,2168,2.3029,15.12
2021-04-05,Brazil,South America,189,3,173,31888,733,28974,2181,2.2987,16.11
2021-04-06,Brazil,South America,97,2,88,31985,735,29062,2188,2.298,16.37
2021-04-07,Brazil,South America,85,1,79,32070,736,29141,2193,2.295,16.28
2021-04-08,Brazil,South America,91,1,81,32161,737,29222,2202,2.2916,15.92
2021-04-09,Brazil,South America,137,1,128,32298,738,29350,2210,2.285,16.31
2021-04-10,Brazil,South America,81,1,76,32379,739,29426,2214,2.2823,16.71
2021-04-11,Brazil,South America,82,1,74,32461,740,29500,2221,2.2797,16.5
2021-04-12,Brazil,South America,60,0,54,32521,740,29554,2227,2.2755,16.88
2021-04-13,Brazil,South America,78,0,71,32599,740,29625,2234,2.27,16.44
2021-04-14,Brazil,South America,92,1,85,32691,741,29710,2240,2.2667,17.44
2021-04-15,Brazil,South America,165,2,149,32856,743,29859,2254,2.2614,16.95
2021-04-16,Brazil,South America,103,2,96,32959,745,29955,2259,2.2604,16.66
2021-04-17,Brazil,South America,209,1,193,33168,746,30148,2274,2.2492,17.04
2021-04-18,Brazil,South America,142,1,127,33310,747,30275,2288,2.2426,17.6
2021-04-19,Brazil,South America,136,1,122,33446,748,30397,2301,2.2364,17.32
2021-04-20,Brazil,South America,94,1,83,33540,749,30480,2311,2.2332,16.86
2021-04-21,Brazil,South America,93,1,88,33633,750,30568,2315,2.23,17.58
2021-04-22,Brazil,South America,114,2,106,33747,752,30674,2321,2.2283,18.29
2021-04-23,Brazil,South America,80,0,73,33827,752,30747,2328,2.2231,17.34
2021-04-24,Brazil,South America,154,3,138,33981,755,30885,2341,2.2218,17.32
2021-04-25,Brazil,South America,144,2,133,34125,757,31018,2350,2.2183,18.98
2021-04-26,Brazil,South America,90,1,81,34215,758,31099,2358,2.2154,19.24
2021-04-27,Brazil,South America,86,1,80,34301,759,31179,2363,2.2128,18.8
2021-04-28,Brazil,South America,88,1,79,34389,760,31258,2371,2.21,18.85
2021-04-29,Brazil,South America,154,1,140,34543,761,31398,2384,2.2031,18.52
2021-04-30,Brazil,South America,125,2,110,34668,763,31508,2397,2.2009,19.4
2021-05-01,Brazil,South America,93,1,82,34761,764,31590,2407,2.1979,18.93
2021-05-02,Brazil,South America,111,2,98,34872,766,31688,2418,2.1966,19.6
2021-05-03,Brazil,South America,241,4,223,35113,770,31911,2432,2.1929,20.24
2021-05-04,Brazil,South America,53,0,48,35166,770,31959,2437,2.1896,19.25
2021-05-05,Brazil,South America,89,1,84,35255,771,32043,2441,2.1869,18.78
2021-05-06,Brazil,South America,108,1,101,35363,772,32144,2447,2.1831,19.44
2021-05-07,Brazil,South America,139,1,126,35502,773,32270,2459,2.1773,19.59
2021-05-08,Brazil,South America,83,1,73,35585,774,32343,2468,2.1751,20.0
2021-05-09,Brazil,South America,104,0,93,35689,774,32436,2479,2.1687,20.43
2021-05-10,Brazil,South America,123,2,111,35812,776,32547,2489,2.1669,19.29
2021-05-11,Brazil,South America,108,2,101,35920,778,32648,2494,2.1659,20.96
2021-05-12,Brazil,South America,141,2,126,36061,780,32774,2507,2.163,21.26
2021-05-13,Brazil,South America,81,0,76,36142,780,32850,2512,2.1582,20.12
2021-05-14,Brazil,South America,118,1,105,36260,781,32955,2524,2.1539,21.09
2021-05-15,Brazil,South America,187,1,171,36447,782,33126,2539,2.1456,20.31
2021-05-16,Brazil,South America,89,1,79,36536,783,33205,2548,2.1431,20.9
2021-05-17,Brazil,South America,86,1,79,36622,784,33284,2554,2.1408,21.2
2021-05-18,Brazil,South America,117,1,109,36739,785,33393,2561,2.1367,20.66
2021-05-19,Brazil,South America,91,1,82,36830,786,33475,2569,2.1341,22.0
2021-05-20,Brazil,South America,114,1,105,36944,787,33580,2577,2.1303,22.21
2021-05-21,Brazil,South America,79,1,72,37023,788,33652,2583,2.1284,22.37
2021-05-22,Brazil,South America,63,1,58,37086,789,33710,2587,2.1275,20.85
2021-05-23,Brazil,South America,265,5,241,37351,794,33951,2606,2.1258,20.9
2021-05-24,Brazil,South America,92,0,85,37443,794,34036,2613,2.1206,22.64
2021-05-25,Brazil,South America,158,3,149,37601,797,34185,2619,2.1196,22.74
2021-05-26,Brazil,South America,94,1,86,37695,798,34271,2626,2.117,21.85
2021-05-27,Brazil,South America,152,3,139,37847,801,34410,2636,2.1164,22.17
2021-05-28,Brazil,South America,109,1,99,37956,802,34509,2645,2.113,22.99
2021-05-29,Brazil,South America,114,2,106,38070,804,34615,2651,2.1119,22.9
2021-05-30,Brazil,South America,131,2,117,38201,806,34732,2663,2.1099,21.86
2021-05-31,Brazil,South America,97,2,91,38298,808,34823,2667,2.1098,23.51
2021-06-01,Brazil,South America,205,3,188,38503,811,35011,2681,2.1063,21.94
2021-06-02,Brazil,South America,270,5,247,38773,816,35258,2699,2.1046,23.26
2021-06-03,Brazil,South America,63,0,56,38836,816,35314,2706,2.1011,22.4
2021-06-04,Brazil,South America,293,3,277,39129,819,35591,2719,2.0931,22.51
2021-06-05,Brazil,South America,244,4,217,39373,823,35808,2742,2.0903,23.91
2021-06-06,Brazil,South America,127,2,113,39500,825,35921,2754,2.0886,23.02
2021-06-07,Brazil,South America,178,2,163,39678,827,36084,2767,2.0843,22.93
2021-06-08,Brazil,South America,225,3,207,39903,830,36291,2782,2.08,23.33
2021-06-09,Brazil,South America,248,3,232,40151,833,36523,2795,2.0747,23.01
2021-06-10,Brazil,South America,244,4,217,40395,837,36740,2818,2.072,23.09
2021-06-11,Brazil,South America,189,3,171,40584,840,36911,2833,2.0698,23.61
2021-06-12,Brazil,South America,421,6,383,41005,846,37294,2865,2.0632,23.85
2021-06-13,Brazil,South America,304,6,288,41309,852,37582,2875,2.0625,23.81
2021-06-14,Brazil,South America,284,5,257,41593,857,37839,2897,2.0604,24.75
2021-06-15,Brazil,South America,241,4,228,41834,861,38067,2906,2.0581,25.19
2021-06-16,Brazil,South America,228,4,213,42062,865,38280,2917,2.0565,24.56
2021-06-17,Brazil,South America,189,1,173,42251,866,38453,2932,2.0497,24.77
2021-06-18,Brazil,South America,158,2,149,42409,868,38602,2939,2.0467,25.7
2021-06-19,Brazil,South America,212,2,191,42621,870,38793,2958,2.0412,25.6
2021-06-20,Brazil,South America,178,2,163,42799,872,38956,2971,2.0374,25.83
2021-06-21,Brazil,South America,225,4,204,43024,876,39160,2988,2.0361,24.83
2021-06-22,Brazil,South America,273,2,249,43297,878,39409,3010,2.0279,25.07
2021-06-23,Brazil,South America,329,6,295,43626,884,39704,3038,2.0263,24.58
2021-06-24,Brazil,South America,189,3,166,43815,887,39870,3058,2.0244,26.47
2021-06-25,Brazil,South America,169,1,148,43984,888,40018,3078,2.0189,25.19
2021-06-26,Brazil,South America,370,3,341,44354,891,40359,3104,2.0088,25.17
2021-06-27,Brazil,South America,576,6,508,44930,897,40867,3166,1.9964,25.03
2021-06-28,Brazil,South America,354,2,329,45284,899,41196,3189,1.9852,25.72
2021-06-29,Brazil,South America,259,3,237,45543,902,41433,3208,1.9805,26.63
2021-06-30,Brazil,South America,439,5,390,45982,907,41823,3252,1.9725,26.43
2021-07-01,Brazil,South America,244,4,223,46226,911,42046,3269,1.9708,26.68
2021-07-02,Brazil,South America,169,2,157,46395,913,42203,3279,1.9679,26.97
2021-07-03,Brazil,South America,556,11,506,46951,924,42709,3318,1.968,26.51
2021-07-04,Brazil,South America,349,6,321,47300,930,43030,3340,1.9662,25.94
2021-07-05,Brazil,South America,408,8,360,47708,938,43390,3380,1.9661,27.11
2021-07-06,Brazil,South America,412,5,372,48120,943,43762,3415,1.9597,26.22
2021-07-07,Brazil,South America,252,2,232,48372,945,43994,3433,1.9536,27.64
2021-07-08,Brazil,South America,756,14,713,49128,959,44707,3462,1.952,27.1
2021-07-09,Brazil,South America,266,3,241,49394,962,44948,3484,1.9476,27.55
2021-07-10,Brazil,South America,300,4,279,49694,966,45227,3501,1.9439,27.54
2021-07-11,Brazil,South America,338,2,314,50032,968,45541,3523,1.9348,28.34
2021-07-12,Brazil,South America,336,4,317,50368,972,45858,3538,1.9298,27.94
2021-07-13,Brazil,South America,502,5,454,50870,977,46312,3581,1.9206,28.69
2021-07-14,Brazil,South America,421,8,399,51291,985,46711,3595,1.9204,28.8
2021-07-15,Brazil,South America,397,5,376,51688,990,47087,3611,1.9153,28.06
2021-07-16,Brazil,South America,367,5,336,52055,995,47423,3637,1.9114,27.88
2021-07-17,Brazil,South America,351,6,324,52406,1001,47747,3658,1.9101,28.18
2021-07-18,Brazil,South America,439,4,412,52845,1005,48159,3681,1.9018,28.88
2021-07-19,Brazil,South America,784,6,715,53629,1011,48874,3744,1.8852,27.99
2021-07-20,Brazil,South America,549,5,508,54178,1016,49382,3780,1.8753,29.54
2021-07-21,Brazil,South America,280,4,263,54458,1020,49645,3793,1.873,29.34
2021-07-22,Brazil,South America,372,7,341,54830,1027,49986,3817,1.8731,29.46
2021-07-23,Brazil,South America,383,5,350,55213,1032,50336,3845,1.8691,29.94
2021-07-24,Brazil,South America,331,6,294,55544,1038,50630,3876,1.8688,28.55
2021-07-25,Brazil,South America,293,4,276,55837,1042,50906,3889,1.8661,30.24
2021-07-26,Brazil,South America,340,5,319,56177,1047,51225,3905,1.8638,29.49
2021-07-27,Brazil,South America,471,7,438,56648,1054,51663,3931,1.8606,29.0
2021-07-28,Brazil,South America,297,3,268,56945,1057,51931,3957,1.8562,30.6
2021-07-29,Brazil,South America,748,14,672,57693,1071,52603,4019,1.8564,29.94
2021-07-30,Brazil,South America,424,8,387,58117,1079,52990,4048,1.8566,30.81
2021-07-31,Brazil,South America,511,6,483,58628,1085,53473,4070,1.8507,29.9
2021-08-01,Brazil,South America,684,10,623,59312,1095,54096,4121,1.8462,30.29
2021-08-02,Brazil,South America,403,8,367,59715,1103,54463,4149,1.8471,30.46
2021-08-03,Brazil,South America,486,4,427,60201,1107,54890,4204,1.8388,29.89
2021-08-04,Brazil,South America,417,8,373,60618,1115,55263,4240,1.8394,29.93
2021-08-05,Brazil,South America,547,5,481,61165,1120,55744,4301,1.8311,31.18
2021-08-06,Brazil,South America,550,5,494,61715,1125,56238,4352,1.8229,30.71
2021-08-07,Brazil,South America,675,14,605,62390,1139,56843,4408,1.8256,31.34
2021-08-08,Brazil,South America,300,4,265,62690,1143,57108,4439,1.8233,31.6
2021-08-09,Brazil,South America,439,4,408,63129,1147,57516,4466,1.8169,30.26
2021-08-10,Brazil,South America,545,11,497,63674,1158,58013,4503,1.8186,31.69
2021-08-11,Brazil,South America,554,7,494,64228,1165,58507,4556,1.8139,31.25
2021-08-12,Brazil,South America,556,9,510,64784,1174,59017,4593,1.8122,31.8
2021-08-13,Brazil,South America,408,3,374,65192,1177,59391,4624,1.8054,31.17
2021-08-14,Brazil,South America,406,3,364,65598,1180,59755,4663,1.7988,32.08
2021-08-15,Brazil,South America,441,4,403,66039,1184,60158,4697,1.7929,32.62
2021-08-16,Brazil,South America,412,5,375,66451,1189,60533,4729,1.7893,31.31
2021-08-17,Brazil,South America,864,14,782,67315,1203,61315,4797,1.7871,32.78
2021-08-18,Brazil,South America,644,8,576,67959,1211,61891,4857,1.782,32.75
2021-08-19,Brazil,South America,820,12,734,68779,1223,62625,4931,1.7782,31.71
2021-08-20,Brazil,South America,622,6,570,69401,1229,63195,4977,1.7709,32.34
2021-08-21,Brazil,South America,453,7,426,69854,1236,63621,4997,1.7694,33.3
2021-08-22,Brazil,South America,489,6,451,70343,1242,64072,5029,1.7656,32.8
2021-08-23,Brazil,South America,534,9,475,70877,1251,64547,5079,1.765,33.09
2021-08-24,Brazil,South America,640,8,595,71517,1259,65142,5116,1.7604,32.02
2021-08-25,Brazil,South America,433,5,402,71950,1264,65544,5142,1.7568,32.49
2021-08-26,Brazil,South America,631,10,570,72581,1274,66114,5193,1.7553,33.12
2021-08-27,Brazil,South America,772,12,704,73353,1286,66818,5249,1.7532,33.68
2021-08-28,Brazil,South America,354,3,311,73707,1289,67129,5289,1.7488,33.0
2021-08-29,Brazil,South America,487,9,455,74194,1298,67584,5312,1.7495,32.92
2021-08-30,Brazil,South America,532,11,494,74726,1309,68078,5339,1.7517,34.08
2021-08-31,Brazil,South America,631,5,564,75357,1314,68642,5401,1.7437,32.78
2021-09-01,Brazil,South America,399,7,360,75756,1321,69002,5433,1.7438,34.52
2021-09-02,Brazil,South America,772,7,688,76528,1328,69690,5510,1.7353,33.68
2021-09-03,Brazil,South America,307,5,272,76835,1333,69962,5540,1.7349,33.82
2021-09-04,Brazil,South America,378,7,334,77213,1340,70296,5577,1.7355,35.12
